"","STATE","COUNTYNAME","param"
"2351","RI","Kent County",1.49123555354485e-05
"2352","RI","Newport County",1.24794543119404e-05
"2353","RI","Providence County",1.85793278602683e-05
"2354","RI","Washington County",1.31390657183777e-05
"2355","SC","South Carolina",1.82615586206731e-05
"2356","SC","Abbeville County",2.36804405425199e-05
"2357","SC","Aiken County",1.83151210421123e-05
"2358","SC","Allendale County",3.38446960739652e-05
"2359","SC","Anderson County",2.03251618670245e-05
"2360","SC","Bamberg County",2.71632182959513e-05
"2361","SC","Barnwell County",2.57576938385708e-05
"2362","SC","Beaufort County",1.30260904079689e-05
"2363","SC","Berkeley County",1.8662661193197e-05
"2364","SC","Calhoun County",2.18867132653534e-05
"2365","SC","Charleston County",1.32241947744604e-05
"2366","SC","Cherokee County",2.5633848338265e-05
"2367","SC","Chester County",2.58637484385586e-05
"2368","SC","Chesterfield County",2.66929360019084e-05
"2369","SC","Clarendon County",2.69893111931844e-05
"2370","SC","Colleton County",2.5893560170306e-05
"2371","SC","Darlington County",2.27281428639383e-05
"2372","SC","Dillon County",3.06738046766264e-05
"2373","SC","Dorchester County",1.900787139044e-05
"2374","SC","Edgefield County",2.06445157174856e-05
"2375","SC","Fairfield County",2.42433370076728e-05
"2376","SC","Florence County",2.12118414265266e-05
"2377","SC","Georgetown County",1.69381839657604e-05
"2378","SC","Greenville County",1.556087555595e-05
"2379","SC","Greenwood County",2.19123563577271e-05
"2380","SC","Hampton County",2.63340432583247e-05
"2381","SC","Horry County",2.1655849675174e-05
"2382","SC","Jasper County",2.37749227433797e-05
"2383","SC","Kershaw County",2.07047429847368e-05
"2384","SC","Lancaster County",1.72661393912795e-05
"2385","SC","Laurens County",2.51195505990267e-05
"2386","SC","Lee County",2.94343301747711e-05
"2387","SC","Lexington County",1.72448953521247e-05
"2388","SC","McCormick County",2.09775868218599e-05
"2389","SC","Marion County",3.22234438662451e-05
"2390","SC","Marlboro County",3.13681357970678e-05
"2391","SC","Newberry County",2.2269920470191e-05
"2392","SC","Oconee County",1.80641804637018e-05
"2393","SC","Orangeburg County",2.61673285152819e-05
"2394","SC","Pickens County",1.94861475413547e-05
"2395","SC","Richland County",1.76346942869416e-05
"2396","SC","Saluda County",2.40313203951446e-05
"2397","SC","Spartanburg County",1.60089525500848e-05
"2398","SC","Sumter County",2.41814730014623e-05
"2399","SC","Union County",2.77629259532304e-05
"2400","SC","Williamsburg County",3.08847777166222e-05
"2401","SC","York County",1.5986241030626e-05
"2402","SD","South Dakota",1.62791319001976e-05
"2403","SD","Aurora County",2.07818454419695e-05
"2404","SD","Beadle County",1.97045205561583e-05
"2405","SD","Bennett County",2.70429997726437e-05
"2406","SD","Bon Homme County",2.03343214720433e-05
"2407","SD","Brookings County",1.61642420830575e-05
"2408","SD","Brown County",1.58953210827626e-05
"2409","SD","Brule County",1.95750653202612e-05
"2410","SD","Buffalo County",3.52613370730335e-05
"2411","SD","Butte County",2.17107302967804e-05
"2412","SD","Campbell County",1.72963130763722e-05
"2413","SD","Charles Mix County",2.14471963066318e-05
"2414","SD","Clark County",1.70984653663506e-05
"2415","SD","Clay County",1.51601843620999e-05
"2416","SD","Codington County",1.76829483537687e-05
"2417","SD","Corson County",2.69088974831018e-05
"2418","SD","Custer County",1.67131444346819e-05
"2419","SD","Davison County",1.84206123787583e-05
"2420","SD","Day County",2.13272560548582e-05
"2421","SD","Deuel County",1.75608648581796e-05
"2422","SD","Dewey County",2.42816554249285e-05
"2423","SD","Douglas County",1.91313564414584e-05
"2424","SD","Edmunds County",1.49801960218772e-05
"2425","SD","Fall River County",2.03655698453477e-05
"2426","SD","Faulk County",1.83758735114681e-05
"2427","SD","Grant County",1.85642897956536e-05
"2428","SD","Gregory County",2.110344124829e-05
"2429","SD","Haakon County",1.89483999968576e-05
"2430","SD","Hamlin County",1.69584703643735e-05
"2431","SD","Hand County",1.76462899611817e-05
"2432","SD","Hanson County",1.54963107878516e-05
"2433","SD","Harding County",1.70962483184103e-05
"2434","SD","Hughes County",1.63799304156284e-05
"2435","SD","Hutchinson County",1.89000346556078e-05
"2436","SD","Hyde County",1.66916728222583e-05
"2437","SD","Jackson County",2.75618142479514e-05
"2438","SD","Jerauld County",2.00770846735128e-05
"2439","SD","Jones County",1.74467974211006e-05
"2440","SD","Kingsbury County",1.77025296929947e-05
"2441","SD","Lake County",1.61631000971783e-05
"2442","SD","Lawrence County",1.70985808923736e-05
"2443","SD","Lincoln County",1.09358660373406e-05
"2444","SD","Lyman County",2.16546314603655e-05
"2445","SD","McCook County",1.55371105576664e-05
"2446","SD","McPherson County",1.93467992207606e-05
"2447","SD","Marshall County",1.74499599604e-05
"2448","SD","Meade County",1.92535419734008e-05
"2449","SD","Mellette County",2.54721635360995e-05
"2450","SD","Miner County",1.68629895993828e-05
"2451","SD","Minnehaha County",1.45064145705006e-05
"2452","SD","Moody County",1.80621533766269e-05
"2453","SD","Oglala Lakota County",3.43843127982219e-05
"2454","SD","Pennington County",1.59534653021435e-05
"2455","SD","Perkins County",1.90753159785345e-05
"2456","SD","Potter County",1.61334465431837e-05
"2457","SD","Roberts County",2.19504505286154e-05
"2458","SD","Sanborn County",1.95065163637639e-05
"2459","SD","Spink County",1.64100573853248e-05
"2460","SD","Stanley County",1.34147813161385e-05
"2461","SD","Sully County",1.29453841775786e-05
"2462","SD","Todd County",3.32403892681605e-05
"2463","SD","Tripp County",1.92993550460196e-05
"2464","SD","Turner County",1.85513704498281e-05
"2465","SD","Union County",7.47406261459603e-06
"2466","SD","Walworth County",1.79605510405568e-05
"2467","SD","Yankton County",1.73890289436065e-05
"2468","SD","Ziebach County",2.74173918699781e-05
"2469","TN","Tennessee",1.76439001522927e-05
"2470","TN","Anderson County",1.91421151345157e-05
"2471","TN","Bedford County",2.29487863405019e-05
"2472","TN","Benton County",2.5337116081793e-05
"2473","TN","Bledsoe County",2.62720692856131e-05
"2474","TN","Blount County",1.84955858957416e-05
"2475","TN","Bradley County",2.10933083642116e-05
"2476","TN","Campbell County",2.48579279277965e-05
"2477","TN","Cannon County",2.31219162497116e-05
"2478","TN","Carroll County",2.44944445420567e-05
"2479","TN","Carter County",2.62173521892788e-05
"2480","TN","Cheatham County",1.88772296906573e-05
"2481","TN","Chester County",2.4543987429296e-05
"2482","TN","Claiborne County",2.54947073816848e-05
"2483","TN","Clay County",2.93934589667681e-05
"2484","TN","Cocke County",2.87564449594052e-05
"2485","TN","Coffee County",2.12683275086021e-05
"2486","TN","Crockett County",2.38549827890076e-05
"2487","TN","Cumberland County",2.16722847250672e-05
"2488","TN","Davidson County",1.47231820578302e-05
"2489","TN","Decatur County",2.52891622025831e-05
"2490","TN","DeKalb County",2.4357944057307e-05
"2491","TN","Dickson County",2.09285243954634e-05
"2492","TN","Dyer County",2.29107576661163e-05
"2493","TN","Fayette County",1.52312295528702e-05
"2494","TN","Fentress County",2.57646288694511e-05
"2495","TN","Franklin County",2.03593111531679e-05
"2496","TN","Gibson County",2.36855332400115e-05
"2497","TN","Giles County",2.29131633361811e-05
"2498","TN","Grainger County",2.42493391105376e-05
"2499","TN","Greene County",2.45971924320754e-05
"2500","TN","Grundy County",2.8125188642899e-05
"2501","TN","Hamblen County",2.2982774745805e-05
"2502","TN","Hamilton County",1.63343624244114e-05
"2503","TN","Hancock County",3.13239371596444e-05
"2504","TN","Hardeman County",2.72642176064997e-05
"2505","TN","Hardin County",2.27570082634767e-05
"2506","TN","Hawkins County",2.30128244889163e-05
"2507","TN","Haywood County",2.8110957439555e-05
"2508","TN","Henderson County",2.34725006471218e-05
"2509","TN","Henry County",2.34562868118198e-05
"2510","TN","Hickman County",2.47032298402989e-05
"2511","TN","Houston County",2.3732707496748e-05
"2512","TN","Humphreys County",2.00863253543007e-05
"2513","TN","Jackson County",2.77799843343397e-05
"2514","TN","Jefferson County",2.22299400374822e-05
"2515","TN","Johnson County",2.59274232261812e-05
"2516","TN","Knox County",1.50035798486011e-05
"2517","TN","Lake County",2.81232569449626e-05
"2518","TN","Lauderdale County",2.60813216526283e-05
"2519","TN","Lawrence County",2.42063478226263e-05
"2520","TN","Lewis County",2.45602160990493e-05
"2521","TN","Lincoln County",2.11687443770717e-05
"2522","TN","Loudon County",1.55329799421193e-05
"2523","TN","McMinn County",2.27556797170118e-05
"2524","TN","McNairy County",2.54510149836742e-05
"2525","TN","Macon County",2.68426577785204e-05
"2526","TN","Madison County",1.95690784926098e-05
"2527","TN","Marion County",2.23717888473876e-05
"2528","TN","Marshall County",2.14939698741427e-05
"2529","TN","Maury County",2.01673576663092e-05
"2530","TN","Meigs County",2.155626642255e-05
"2531","TN","Monroe County",2.29690713523773e-05
"2532","TN","Montgomery County",2.16066382914285e-05
"2533","TN","Moore County",1.79497976059503e-05
"2534","TN","Morgan County",2.44529052813312e-05
"2535","TN","Obion County",2.40580488112626e-05
"2536","TN","Overton County",2.5157429752843e-05
"2537","TN","Perry County",2.55039753753355e-05
"2538","TN","Pickett County",2.05350090510796e-05
"2539","TN","Polk County",2.46013874435934e-05
"2540","TN","Putnam County",2.05217650368348e-05
"2541","TN","Rhea County",2.23159489895341e-05
"2542","TN","Roane County",1.90674818808111e-05
"2543","TN","Robertson County",2.01791687021631e-05
"2544","TN","Rutherford County",1.86473543928186e-05
"2545","TN","Scott County",2.66201878486993e-05
"2546","TN","Sequatchie County",2.1776332244381e-05
"2547","TN","Sevier County",2.41204268698598e-05
"2548","TN","Shelby County",1.71653775669851e-05
"2549","TN","Smith County",2.23019250989688e-05
"2550","TN","Stewart County",2.2636793034607e-05
"2551","TN","Sullivan County",2.00156214007516e-05
"2552","TN","Sumner County",1.61639227357116e-05
"2553","TN","Tipton County",2.04022610131115e-05
"2554","TN","Trousdale County",2.46469996228039e-05
"2555","TN","Unicoi County",2.26373921614557e-05
"2556","TN","Union County",2.46451656978868e-05
"2557","TN","Van Buren County",2.64751503282033e-05
"2558","TN","Warren County",2.59675448020624e-05
"2559","TN","Washington County",1.77290746757319e-05
"2560","TN","Wayne County",2.47626763141023e-05
"2561","TN","Weakley County",2.32677364219084e-05
"2562","TN","White County",2.5901245732504e-05
"2563","TN","Williamson County",8.32926986686509e-06
"2564","TN","Wilson County",1.56952106563237e-05
"2565","TX","Texas",1.47112719946424e-05
"2566","TX","Anderson County",2.11390796114157e-05
"2567","TX","Andrews County",1.40753740400153e-05
"2568","TX","Angelina County",2.0158534122758e-05
"2569","TX","Aransas County",1.70004166029767e-05
"2570","TX","Archer County",1.57935421745216e-05
"2571","TX","Armstrong County",1.61731165272984e-05
"2572","TX","Atascosa County",1.9183035665627e-05
"2573","TX","Austin County",1.33611390591052e-05
"2574","TX","Bailey County",2.20513893906795e-05
"2575","TX","Bandera County",1.75323330468661e-05
"2576","TX","Bastrop County",1.9617097898881e-05
"2577","TX","Baylor County",2.16324053780426e-05
"2578","TX","Bee County",2.19270527674755e-05
"2579","TX","Bell County",2.07333533373246e-05
"2580","TX","Bexar County",1.73899095852056e-05
"2581","TX","Blanco County",1.57919973309695e-05
"2582","TX","Borden County",9.67051821751388e-06
"2583","TX","Bosque County",1.93250288551707e-05
"2584","TX","Bowie County",1.89504484956095e-05
"2585","TX","Brazoria County",1.35903085344876e-05
"2586","TX","Brazos County",1.67194814170504e-05
"2587","TX","Brewster County",1.93118685655937e-05
"2588","TX","Briscoe County",2.00032450010587e-05
"2589","TX","Brooks County",2.96392183596004e-05
"2590","TX","Brown County",2.17702369599446e-05
"2591","TX","Burleson County",1.99618925119368e-05
"2592","TX","Burnet County",1.5357510894928e-05
"2593","TX","Caldwell County",2.24347539868725e-05
"2594","TX","Calhoun County",1.92535268107052e-05
"2595","TX","Callahan County",2.09487992276414e-05
"2596","TX","Cameron County",2.71528861992884e-05
"2597","TX","Camp County",2.31329685485471e-05
"2598","TX","Carson County",1.68141364844952e-05
"2599","TX","Cass County",2.193514044203e-05
"2600","TX","Castro County",1.54810803369721e-05
"2601","TX","Chambers County",1.28237202054057e-05
"2602","TX","Cherokee County",2.13900291291363e-05
"2603","TX","Childress County",2.31233472712389e-05
"2604","TX","Clay County",1.8645876679742e-05
"2605","TX","Cochran County",2.46940955223835e-05
"2606","TX","Coke County",2.01734621189352e-05
"2607","TX","Coleman County",2.3219097728392e-05
"2608","TX","Collin County",1.02500947762991e-05
"2609","TX","Collingsworth County",2.26286481042964e-05
"2610","TX","Colorado County",1.79026620204556e-05
"2611","TX","Comal County",1.24965755893315e-05
"2612","TX","Comanche County",2.36614495265185e-05
"2613","TX","Concho County",1.76251103707554e-05
"2614","TX","Cooke County",1.23308267384175e-05
"2615","TX","Coryell County",2.36886292023813e-05
"2616","TX","Cottle County",2.85213770214175e-05
"2617","TX","Crane County",1.73568874840948e-05
"2618","TX","Crockett County",1.92150604301744e-05
"2619","TX","Crosby County",2.55324244146622e-05
"2620","TX","Culberson County",2.66252411906379e-05
"2621","TX","Dallam County",1.95521512810937e-05
"2622","TX","Dallas County",1.38961035457572e-05
"2623","TX","Dawson County",1.9270028678336e-05
"2624","TX","Deaf Smith County",2.3665309699206e-05
"2625","TX","Delta County",2.26769715861205e-05
"2626","TX","Denton County",1.22004507217478e-05
"2627","TX","DeWitt County",1.27445691380353e-05
"2628","TX","Dickens County",2.43185371403841e-05
"2629","TX","Dimmit County",2.16638630114828e-05
"2630","TX","Donley County",2.52114260462821e-05
"2631","TX","Duval County",2.45124403046733e-05
"2632","TX","Eastland County",2.17204539320894e-05
"2633","TX","Ector County",1.70512637334224e-05
"2634","TX","Edwards County",1.9844633739288e-05
"2635","TX","Ellis County",1.64183543725895e-05
"2636","TX","El Paso County",2.3883902284432e-05
"2637","TX","Erath County",1.81674846506906e-05
"2638","TX","Falls County",2.43842489695594e-05
"2639","TX","Fannin County",2.1296464877439e-05
"2640","TX","Fayette County",1.56474602350532e-05
"2641","TX","Fisher County",2.07056791104298e-05
"2642","TX","Floyd County",2.37665006138827e-05
"2643","TX","Foard County",2.65366513231198e-05
"2644","TX","Fort Bend County",1.05563027544413e-05
"2645","TX","Franklin County",2.06001358661853e-05
"2646","TX","Freestone County",1.84011959237384e-05
"2647","TX","Frio County",2.24260569098376e-05
"2648","TX","Gaines County",1.90591183755741e-05
"2649","TX","Galveston County",1.35915131056299e-05
"2650","TX","Garza County",2.02414800283441e-05
"2651","TX","Gillespie County",1.33013064320591e-05
"2652","TX","Glasscock County",8.20271761816205e-06
"2653","TX","Goliad County",1.4121189899421e-05
"2654","TX","Gonzales County",1.76227869566638e-05
"2655","TX","Gray County",1.80780343295431e-05
"2656","TX","Grayson County",1.84407973613556e-05
"2657","TX","Gregg County",1.74497053982017e-05
"2658","TX","Grimes County",1.93176177747493e-05
"2659","TX","Guadalupe County",1.68424942582552e-05
"2660","TX","Hale County",2.49108862542088e-05
"2661","TX","Hall County",2.49689038050905e-05
"2662","TX","Hamilton County",1.8627720418433e-05
"2663","TX","Hansford County",1.71834835726025e-05
"2664","TX","Hardeman County",2.41188200101396e-05
"2665","TX","Hardin County",1.58189623019431e-05
"2666","TX","Harris County",1.29378167821256e-05
"2667","TX","Harrison County",1.91475473773156e-05
"2668","TX","Hartley County",1.4284925140126e-05
"2669","TX","Haskell County",2.39210467285287e-05
"2670","TX","Hays County",1.49988333099764e-05
"2671","TX","Hemphill County",1.08870927823885e-05
"2672","TX","Henderson County",2.11847680142166e-05
"2673","TX","Hidalgo County",2.66861344090063e-05
"2674","TX","Hill County",2.14105369593738e-05
"2675","TX","Hockley County",1.83085548005392e-05
"2676","TX","Hood County",1.49983743209638e-05
"2677","TX","Hopkins County",2.10473362305166e-05
"2678","TX","Houston County",2.10093854510723e-05
"2679","TX","Howard County",1.78237343101259e-05
"2680","TX","Hudspeth County",2.66461792246676e-05
"2681","TX","Hunt County",1.98952737831178e-05
"2682","TX","Hutchinson County",1.687244129588e-05
"2683","TX","Irion County",1.19223164059397e-05
"2684","TX","Jack County",1.87818718667828e-05
"2685","TX","Jackson County",1.79478911109804e-05
"2686","TX","Jasper County",1.90385244272637e-05
"2687","TX","Jeff Davis County",1.88435232840446e-05
"2688","TX","Jefferson County",1.74129691497712e-05
"2689","TX","Jim Hogg County",2.51327768972291e-05
"2690","TX","Jim Wells County",2.07606798844284e-05
"2691","TX","Johnson County",1.81206594490645e-05
"2692","TX","Jones County",2.28581927017143e-05
"2693","TX","Karnes County",1.03696250080221e-05
"2694","TX","Kaufman County",1.73060611786556e-05
"2695","TX","Kendall County",8.95156190205133e-06
"2696","TX","Kenedy County",2.86382776978357e-05
"2697","TX","Kent County",2.10408437754093e-05
"2698","TX","Kerr County",1.65358537315513e-05
"2699","TX","Kimble County",2.16520150425428e-05
"2700","TX","King County",1.69086645848947e-05
"2701","TX","Kinney County",2.06991054253151e-05
"2702","TX","Kleberg County",2.1339169160244e-05
"2703","TX","Knox County",2.45518140736476e-05
"2704","TX","Lamar County",1.96834689803343e-05
"2705","TX","Lamb County",2.39514082799302e-05
"2706","TX","Lampasas County",1.94416550196675e-05
"2707","TX","La Salle County",1.1405704625775e-05
"2708","TX","Lavaca County",1.51852968572188e-05
"2709","TX","Lee County",1.71899382015919e-05
"2710","TX","Leon County",1.84060320613574e-05
"2711","TX","Liberty County",1.85801534973777e-05
"2712","TX","Limestone County",2.20393256975518e-05
"2713","TX","Lipscomb County",1.67989549525349e-05
"2714","TX","Live Oak County",1.48543591155812e-05
"2715","TX","Llano County",1.60496498068842e-05
"2716","TX","Loving County",1.64732383850462e-05
"2717","TX","Lubbock County",1.77425818685134e-05
"2718","TX","Lynn County",2.07886144028514e-05
"2719","TX","McCulloch County",2.15776547789475e-05
"2720","TX","McLennan County",1.9339288985916e-05
"2721","TX","McMullen County",9.79366372354026e-06
"2722","TX","Madison County",2.06500862070445e-05
"2723","TX","Marion County",2.37093931833478e-05
"2724","TX","Martin County",1.31099195209444e-05
"2725","TX","Mason County",1.61972311469989e-05
"2726","TX","Matagorda County",1.85474224188327e-05
"2727","TX","Maverick County",2.83149195101238e-05
"2728","TX","Medina County",1.81078188036003e-05
"2729","TX","Menard County",2.34243147263946e-05
"2730","TX","Midland County",1.03842148146476e-05
"2731","TX","Milam County",2.13133657580359e-05
"2732","TX","Mills County",2.07453705736211e-05
"2733","TX","Mitchell County",1.998314123181e-05
"2734","TX","Montague County",1.83661797966409e-05
"2735","TX","Montgomery County",1.05579130724479e-05
"2736","TX","Moore County",2.19334241546755e-05
"2737","TX","Morris County",2.26312195890602e-05
"2738","TX","Motley County",2.63625920437725e-05
"2739","TX","Nacogdoches County",2.1195086742929e-05
"2740","TX","Navarro County",2.00517901577769e-05
"2741","TX","Newton County",2.12895882841989e-05
"2742","TX","Nolan County",2.15253147176e-05
"2743","TX","Nueces County",1.80730456557849e-05
"2744","TX","Ochiltree County",1.54678875421298e-05
"2745","TX","Oldham County",1.92384233263901e-05
"2746","TX","Orange County",1.73261024441835e-05
"2747","TX","Palo Pinto County",2.05936178777045e-05
"2748","TX","Panola County",1.80178245963773e-05
"2749","TX","Parker County",1.29194659217314e-05
"2750","TX","Parmer County",2.23199070395584e-05
"2751","TX","Pecos County",2.04236490060407e-05
"2752","TX","Polk County",1.89693469234699e-05
"2753","TX","Potter County",2.10428565964528e-05
"2754","TX","Presidio County",2.67461420667753e-05
"2755","TX","Rains County",2.10426325469908e-05
"2756","TX","Randall County",1.5337787971553e-05
"2757","TX","Reagan County",1.34573500195479e-05
"2758","TX","Real County",2.11443149663423e-05
"2759","TX","Red River County",2.42260171824353e-05
"2760","TX","Reeves County",1.89756090408568e-05
"2761","TX","Refugio County",1.68409239813046e-05
"2762","TX","Roberts County",1.4826238679488e-05
"2763","TX","Robertson County",2.1256044235783e-05
"2764","TX","Rockwall County",1.1185088503458e-05
"2765","TX","Runnels County",2.24341992665362e-05
"2766","TX","Rusk County",1.68795657135177e-05
"2767","TX","Sabine County",1.78708754941941e-05
"2768","TX","San Augustine County",2.48348583384596e-05
"2769","TX","San Jacinto County",1.92187407217544e-05
"2770","TX","San Patricio County",1.93692075647917e-05
"2771","TX","San Saba County",1.97101505129037e-05
"2772","TX","Schleicher County",1.94170678929327e-05
"2773","TX","Scurry County",1.65305175321878e-05
"2774","TX","Shackelford County",2.96360283421718e-06
"2775","TX","Shelby County",2.27720225648271e-05
"2776","TX","Sherman County",1.91777708468591e-05
"2777","TX","Smith County",1.69616276984656e-05
"2778","TX","Somervell County",1.57394822865463e-05
"2779","TX","Starr County",3.25213681273019e-05
"2780","TX","Stephens County",2.29397102196859e-05
"2781","TX","Sterling County",1.20338539367448e-05
"2782","TX","Stonewall County",2.1903383846504e-05
"2783","TX","Sutton County",1.64821275884172e-05
"2784","TX","Swisher County",2.46064311070027e-05
"2785","TX","Tarrant County",1.4207285731396e-05
"2786","TX","Taylor County",1.91402237329097e-05
"2787","TX","Terrell County",2.09383487633776e-05
"2788","TX","Terry County",2.43247855876612e-05
"2789","TX","Throckmorton County",1.20245312176174e-05
"2790","TX","Titus County",2.31664460890725e-05
"2791","TX","Tom Green County",1.75482294117993e-05
"2792","TX","Travis County",1.08612596608167e-05
"2793","TX","Trinity County",2.4016777318378e-05
"2794","TX","Tyler County",2.10579066213214e-05
"2795","TX","Upshur County",2.05255754964708e-05
"2796","TX","Upton County",1.39593152644582e-05
"2797","TX","Uvalde County",2.19089651139436e-05
"2798","TX","Val Verde County",2.3450606024809e-05
"2799","TX","Van Zandt County",2.03123307397382e-05
"2800","TX","Victoria County",1.6700255647383e-05
"2801","TX","Walker County",2.04959383857681e-05
"2802","TX","Waller County",1.51367623287231e-05
"2803","TX","Ward County",1.61754197121321e-05
"2804","TX","Washington County",1.72494183934995e-05
"2805","TX","Webb County",2.53722346823653e-05
"2806","TX","Wharton County",1.97644284239304e-05
"2807","TX","Wheeler County",1.68531484929196e-05
"2808","TX","Wichita County",1.93863459502388e-05
"2809","TX","Wilbarger County",2.29971495390873e-05
"2810","TX","Willacy County",3.23059615004317e-05
"2811","TX","Williamson County",1.3573557516087e-05
"2812","TX","Wilson County",1.57896076392284e-05
"2813","TX","Winkler County",1.70797601378314e-05
"2814","TX","Wise County",1.66998742215531e-05
"2815","TX","Wood County",1.98995084349148e-05
"2816","TX","Yoakum County",1.63383893080478e-05
"2817","TX","Young County",1.73682705345026e-05
"2818","TX","Zapata County",2.93009294546339e-05
"2819","TX","Zavala County",2.8530988572219e-05
"2820","UT","Utah",1.57439758123176e-05
"2821","UT","Beaver County",2.19894916341302e-05
"2822","UT","Box Elder County",1.95216903489753e-05
"2823","UT","Cache County",1.86785580525987e-05
"2824","UT","Carbon County",1.9956979662237e-05
"2825","UT","Daggett County",2.0447739953861e-05
"2826","UT","Davis County",1.47542761399552e-05
"2827","UT","Duchesne County",1.7238349536293e-05
"2828","UT","Emery County",2.06510439118498e-05
"2829","UT","Garfield County",2.33349265230215e-05
"2830","UT","Grand County",1.90687478179683e-05
"2831","UT","Iron County",2.25549033886824e-05
"2832","UT","Juab County",1.9511393096819e-05
"2833","UT","Kane County",2.12356039393829e-05
"2834","UT","Millard County",1.93334292013758e-05
"2835","UT","Morgan County",1.20287585044962e-05
"2836","UT","Piute County",2.65172468445755e-05
"2837","UT","Rich County",2.01313313294426e-05
"2838","UT","Salt Lake County",1.53707013397592e-05
"2839","UT","San Juan County",2.35412529550523e-05
"2840","UT","Sanpete County",2.22288310343818e-05
"2841","UT","Sevier County",2.12112810779259e-05
"2842","UT","Summit County",6.75518270172815e-06
"2843","UT","Tooele County",1.81513434199072e-05
"2844","UT","Uintah County",1.65343033747396e-05
"2845","UT","Utah County",1.54660005117094e-05
"2846","UT","Wasatch County",1.32320782879933e-05
"2847","UT","Washington County",1.77303044932083e-05
"2848","UT","Wayne County",2.43379431869318e-05
"2849","UT","Weber County",1.83829829747583e-05
"2850","VT","Vermont",1.72531555683376e-05
"2851","VT","Addison County",1.73491123605798e-05
"2852","VT","Bennington County",1.77102406391937e-05
"2853","VT","Caledonia County",2.16107115197979e-05
"2854","VT","Chittenden County",1.38441779388537e-05
"2855","VT","Essex County",2.73939531859972e-05
"2856","VT","Franklin County",1.92611879562656e-05
"2857","VT","Grand Isle County",1.55883810002719e-05
"2858","VT","Lamoille County",1.72611675741355e-05
"2859","VT","Orange County",1.99635073289973e-05
"2860","VT","Orleans County",2.40188817468856e-05
"2861","VT","Rutland County",2.02982349763283e-05
"2862","VT","Washington County",1.708530195493e-05
"2863","VT","Windham County",1.99137427346462e-05
"2864","VT","Windsor County",1.71284047655318e-05
"2865","VA","Virginia",1.35093258869253e-05
"2866","VA","Accomack County",2.31557676158572e-05
"2867","VA","Albemarle County",1.01474597159558e-05
"2868","VA","Alleghany County",2.07236043192761e-05
"2869","VA","Amelia County",2.00110274239682e-05
"2870","VA","Amherst County",2.16799425844524e-05
"2871","VA","Appomattox County",2.19715846006683e-05
"2872","VA","Arlington County",8.51586876233242e-06
"2873","VA","Augusta County",1.88616502202708e-05
"2874","VA","Bath County",2.1286398472087e-05
"2875","VA","Bedford County",1.59894363929068e-05
"2876","VA","Bland County",2.1122667069107e-05
"2877","VA","Botetourt County",1.55703973772364e-05
"2878","VA","Brunswick County",2.52201450312604e-05
"2879","VA","Buchanan County",2.32512974382728e-05
"2880","VA","Buckingham County",2.44444781156924e-05
"2881","VA","Campbell County",2.14985275715456e-05
"2882","VA","Caroline County",1.91496722404225e-05
"2883","VA","Carroll County",2.50670786544958e-05
"2884","VA","Charles City County",1.9728742137752e-05
"2885","VA","Charlotte County",2.41028113910269e-05
"2886","VA","Chesterfield County",1.42532177018452e-05
"2887","VA","Clarke County",1.28354320175179e-05
"2888","VA","Craig County",2.19761945390604e-05
"2889","VA","Culpeper County",1.63972158926168e-05
"2890","VA","Cumberland County",2.43607356421578e-05
"2891","VA","Dickenson County",2.55369301343943e-05
"2892","VA","Dinwiddie County",2.0446378301188e-05
"2893","VA","Essex County",2.0847917050765e-05
"2894","VA","Fairfax County",8.60834629368658e-06
"2895","VA","Fauquier County",1.08618672879094e-05
"2896","VA","Floyd County",2.14319624159094e-05
"2897","VA","Fluvanna County",1.66017231299785e-05
"2898","VA","Franklin County",1.9160931918948e-05
"2899","VA","Frederick County",1.5804864430425e-05
"2900","VA","Giles County",2.17410281720401e-05
"2901","VA","Gloucester County",1.7459035498318e-05
"2902","VA","Goochland County",7.51372028212044e-06
"2903","VA","Grayson County",2.57484414609365e-05
"2904","VA","Greene County",1.76804386813247e-05
"2905","VA","Greensville County",2.72616012062634e-05
"2906","VA","Halifax County",2.40852613021619e-05
"2907","VA","Hanover County",1.28839856175752e-05
"2908","VA","Henrico County",1.42794047459792e-05
"2909","VA","Henry County",2.5925752532577e-05
"2910","VA","Highland County",2.11923390059135e-05
"2911","VA","Isle of Wight County",1.50703572897318e-05
"2912","VA","James City County",1.08160989862934e-05
"2913","VA","King and Queen Count",2.13334912845951e-05
"2914","VA","King George County",1.41482235836095e-05
"2915","VA","King William County",1.77557089627198e-05
"2916","VA","Lancaster County",1.50320101898941e-05
"2917","VA","Lee County",2.6824726026109e-05
"2918","VA","Loudoun County",8.76783797193236e-06
"2919","VA","Louisa County",1.74543645409626e-05
"2920","VA","Lunenburg County",2.49664670087822e-05
"2921","VA","Madison County",1.74021835611671e-05
"2922","VA","Mathews County",1.72167988618641e-05
"2923","VA","Mecklenburg County",2.3322870350243e-05
"2924","VA","Middlesex County",1.77255397892697e-05
"2925","VA","Montgomery County",1.68537086233071e-05
"2926","VA","Nelson County",1.73638132085539e-05
"2927","VA","New Kent County",1.24645402521061e-05
"2928","VA","Northampton County",2.11158140120402e-05
"2929","VA","Northumberland Count",1.53841503674591e-05
"2930","VA","Nottoway County",2.42413674446521e-05
"2931","VA","Orange County",1.70033387777516e-05
"2932","VA","Page County",2.34531383659507e-05
"2933","VA","Patrick County",2.55249889303859e-05
